Sort ID,Druckenbrod Sort ID,Key,APS call number,File name,Transaction number (on this page),APS Digital Library page image URL,APS notes,Druckenbrod notes,Date of entry,Time of entry as transcribed,Time of entry standardized,Wind direction as transcribed,Wind direction standardized,Temperature (Fahrenheit) as transcribed,Temperature (Fahrenheit) standardized,Daily temp high (Fahrenheit) as transcribed,Temp high entry time as transcribed,Temp high entry time standardized,Precipitation time,Precipitation type,Precipitation measurement (inches),Observer,Meteorological observations as transcribed,Cloudy,Fair,Smokey,Misty,Frost,Snow,Sleet,Overcast,Clear,Rain,Foggy,Hail,Thunder,Lightning,Hazy,Muddy,Natural Phenomena,Birds,Mammals,Reptiles/Amphibians,Insects/Arthropods,Fish/Aquatic,Plants,Leafing,Losing Leaves,Blooming,Planted,Harvested,Availability of produce,Trees,Seasonal Phenomena,Other observations transcribed
5871,5124, APS-275669-046_10,Mss.551.5.M26,275669-46,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-01-30,4 O'Clock,16:00,W,W,50,,,,,,,,James Madison,flying clouds & very high wind,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5872,5122, APS-275669-046_10,Mss.551.5.M26,275669-46,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-01-30,sunrise,6:59,S,S,35,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5873,5126, APS-275669-046_11,Mss.551.5.M26,275669-46,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-01-31,2 O'Clock,14:00,,,35,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5874,5127, APS-275669-046_11,Mss.551.5.M26,275669-46,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-01-31,4 O'Clock,16:00,W,W,36,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5875,5125, APS-275669-046_11,Mss.551.5.M26,275669-46,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,other observation originally part of 1-14-1791 observation,,1791-01-31,sunrise,6:58,NW,NW,20,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,y,,,,y,,,,,sowed rye
5876,5129, APS-275669-046_12,Mss.551.5.M26,275669-46,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-01,2 O'Clock,14:00,,,35,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5877,5130, APS-275669-046_12,Mss.551.5.M26,275669-46,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-01,4 O'Clock,16:00,SW,SW,37,,,,,,,,James Madison,cloudy & smokey at NW,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5878,5128, APS-275669-046_12,Mss.551.5.M26,275669-46,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-01,sunrise,6:57,SW,SW,22,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5879,5132, APS-275669-046_13,Mss.551.5.M26,275669-46,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-02,2 O'Clock,14:00,,,41,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5880,5133, APS-275669-046_13,Mss.551.5.M26,275669-46,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-02,4 O'Clock,16:00,S,S,40,,,,,,,,James Madison,clear,,,y,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5881,5131, APS-275669-046_13,Mss.551.5.M26,275669-46,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-02,sunrise,6:56,NE,NE,30,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5882,5135, APS-275669-046_14,Mss.551.5.M26,275669-46,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-03,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,y,,,,y,,,,,sowed radish seed
5883,5136, APS-275669-046_14,Mss.551.5.M26,275669-46,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-03,4 O'Clock,16:00,S,S,40,,,,,,,,James Madison,smokey,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5884,5134, APS-275669-046_14,Mss.551.5.M26,275669-46,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-03,sunrise,6:55,S,S,18,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5885,5138, APS-275669-046_15,Mss.551.5.M26,275669-46,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-04,2 O'Clock,14:00,,,57,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5886,5139, APS-275669-046_15,Mss.551.5.M26,275669-46,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-04,4 O'Clock,16:00,S,S,56,,,,,,,,James Madison,smokey overcast,,,y,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5887,5137, APS-275669-046_15,Mss.551.5.M26,275669-46,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-04,sunrise,6:54,S,S,34,,,,,,,,James Madison,overcast after sprinkling of rain,,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,
5888,5141, APS-275669-046_16,Mss.551.5.M26,275669-46,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-05,2 O'Clock,14:00,,,50,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5889,5142, APS-275669-046_16,Mss.551.5.M26,275669-46,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-05,4 O'Clock,16:00,NE,NE,47,,,,,,,,James Madison,overcast & thick atmosphere,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5890,5140, APS-275669-046_16,Mss.551.5.M26,275669-46,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-46,,,1791-02-05,sunrise,6:53,NE,NE,45,,,,,,,,James Madison,overcast & sprinkling of rain,,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,
5891,5144, APS-275669-047_01,Mss.551.5.M26,275669-47,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-06,2 O'Clock,14:00,,,58,,,,,,,,James Madison,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5892,5145, APS-275669-047_01,Mss.551.5.M26,275669-47,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-06,4 O'Clock,16:00,NE,NE,59,,,,,,,,James Madison,overcast with thin clouds,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5893,5143, APS-275669-047_01,Mss.551.5.M26,275669-47,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-06,sunrise,6:52,E,E,36,,,,,,,,James Madison,great fog,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,
5894,5147, APS-275669-047_02,Mss.551.5.M26,275669-47,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-07,2 O'Clock,14:00,,,60,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5895,5148, APS-275669-047_02,Mss.551.5.M26,275669-47,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-07,4 O'Clock,16:00,SW,SW,58,,,,,,,,James Madison,raining a little,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
5896,5146, APS-275669-047_02,Mss.551.5.M26,275669-47,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-07,sunrise,6:51,SW,SW,52,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5897,5150, APS-275669-047_03,Mss.551.5.M26,275669-47,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-08,2 O'Clock,14:00,,,67,,,,,,,,James Madison,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5898,5151, APS-275669-047_03,Mss.551.5.M26,275669-47,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-08,4 O'Clock,16:00,SW,SW,67,,,,,,,,James Madison,clouding up at West,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5899,5149, APS-275669-047_03,Mss.551.5.M26,275669-47,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-08,sunrise,6:50,SW,SW,55,,,,,night,,,James Madison,overcast but clearing away after rain in the night,,,,,,,,y,y,y,,,,,,,,,,,,,,,,,,,,,,
5900,5154, APS-275669-047_04,Mss.551.5.M26,275669-47,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-09,2 O'Clock,14:00,,,36,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5901,5155, APS-275669-047_04,Mss.551.5.M26,275669-47,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-09,4 O'Clock,16:00,NE,NE,38,,,,,,,,James Madison,misty,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5902,5153, APS-275669-047_04,Mss.551.5.M26,275669-47,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-09,sunrise,6:59,NE,NE,35,,,,,,,,James Madison,misty,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5903,5157, APS-275669-047_05,Mss.551.5.M26,275669-47,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-10,2 O'Clock,14:00,,,46,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5904,5158, APS-275669-047_05,Mss.551.5.M26,275669-47,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-10,4 O'Clock,16:00,NE,NE,46,,,,,,,,James Madison,thin clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5905,5156, APS-275669-047_05,Mss.551.5.M26,275669-47,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-10,sunrise,6:48,,,28,,,,,,,,James Madison,clearing away; small sleet,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,
5906,5160, APS-275669-047_06,Mss.551.5.M26,275669-47,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-11,2 O'Clock,14:00,,,39,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5907,5161, APS-275669-047_06,Mss.551.5.M26,275669-47,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-11,4 O'Clock,16:00,SW,SW,44,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5908,5159, APS-275669-047_06,Mss.551.5.M26,275669-47,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-11,sunrise,6:47,E,E,24,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5909,5163, APS-275669-047_07,Mss.551.5.M26,275669-47,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-12,2 O'Clock,14:00,,,51,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5910,5164, APS-275669-047_07,Mss.551.5.M26,275669-47,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-12,4 O'Clock,16:00,S,S,57,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5911,5162, APS-275669-047_07,Mss.551.5.M26,275669-47,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-12,sunrise,6:45,E,E,24,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,y,,,,y,,,,,sowed parsley seed
5912,5166, APS-275669-047_08,Mss.551.5.M26,275669-47,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-13,2 O'Clock,14:00,,,40,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5913,5167, APS-275669-047_08,Mss.551.5.M26,275669-47,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-13,4 O'Clock,16:00,S,S,40,,,,,,,,James Madison,overcast & small rian,,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,
5914,5165, APS-275669-047_08,Mss.551.5.M26,275669-47,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-13,sunrise,6:44,Southerley,S,28,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5915,5169, APS-275669-047_09,Mss.551.5.M26,275669-47,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-14,2 O'Clock,14:00,,,62,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5916,5170, APS-275669-047_09,Mss.551.5.M26,275669-47,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-14,4 O'Clock,16:00,W,W,63,,,,,,,,James Madison,clear & windy,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5917,5168, APS-275669-047_09,Mss.551.5.M26,275669-47,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-14,sunrise,6:43,S,S,38,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5918,5172, APS-275669-047_10,Mss.551.5.M26,275669-47,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-15,2 O'Clock,14:00,,,42,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919,5173, APS-275669-047_10,Mss.551.5.M26,275669-47,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-15,4 O'Clock,16:00,E,E,42,,,,,,,,James Madison,hazy with thin clouds,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,
5920,5171, APS-275669-047_10,Mss.551.5.M26,275669-47,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-15,sunrise,6:42,S,S,25,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5921,5175, APS-275669-047_11,Mss.551.5.M26,275669-47,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-16,2 O'Clock,14:00,,,36,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5922,5176, APS-275669-047_11,Mss.551.5.M26,275669-47,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-16,4 O'Clock,16:00,NW,NW,32,,,,,,,,James Madison,flying black clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5923,5174, APS-275669-047_11,Mss.551.5.M26,275669-47,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-16,sunrise,6:40,S,S,40,,,,,,,,James Madison,flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5924,5178, APS-275669-047_12,Mss.551.5.M26,275669-47,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-17,2 O'Clock,14:00,,,20,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5925,5179, APS-275669-047_12,Mss.551.5.M26,275669-47,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-17,4 O'Clock,16:00,W,W,22,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5926,5177, APS-275669-047_12,Mss.551.5.M26,275669-47,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-17,sunrise,6:39,N,N,12,,,,,,,,James Madison,flying clouds & spits of snow; G. Mountains covered with snow,y,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
5927,5181, APS-275669-047_13,Mss.551.5.M26,275669-47,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-18,2 O'Clock,14:00,,,31,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5928,5182, APS-275669-047_13,Mss.551.5.M26,275669-47,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-18,4 O'Clock,16:00,SW,SW,31,,,,,,,,James Madison,overcast,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,5180, APS-275669-047_13,Mss.551.5.M26,275669-47,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-18,sunrise,6:38,SW,SW,18,,,,,,,,James Madison,overcast with thin clouds,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5930,5184, APS-275669-047_14,Mss.551.5.M26,275669-47,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-19,2 O'Clock,14:00,,,35,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931,5185, APS-275669-047_14,Mss.551.5.M26,275669-47,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-19,4 O'Clock,16:00,SE,SE,34,,,,,,,,James Madison,raining & sleet,,,,,,,y,,,y,,,,,,,,,,,,,,,,,,,,,,
5932,5183, APS-275669-047_14,Mss.551.5.M26,275669-47,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-19,sunrise,6:36,SE,SE,28,,,,,,,3.0 or 4.0,James Madison,raining; snow 3 or 4 inches deep,,,,,,y,,,,y,,,,,,,,,,,,,,,,,,,,,,
5933,5187, APS-275669-047_15,Mss.551.5.M26,275669-47,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-20,2 O'Clock,14:00,,,40,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934,5188, APS-275669-047_15,Mss.551.5.M26,275669-47,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-20,4 O'Clock,16:00,N,N,42,,,,,,,,James Madison,flying clouds & clearing away,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5935,5186, APS-275669-047_15,Mss.551.5.M26,275669-47,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-20,sunrise,6:35,NE,NE,30,,,,,,,,James Madison,overcast & sleet,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,
5936,5190, APS-275669-047_16,Mss.551.5.M26,275669-47,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-21,2 O'Clock,14:00,,,26,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937,5191, APS-275669-047_16,Mss.551.5.M26,275669-47,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-21,4 O'Clock,16:00,N,N,26,,,,,,,,James Madison,overcast after snowing,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,
5938,5189, APS-275669-047_16,Mss.551.5.M26,275669-47,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-47,,,1791-02-21,sunrise,6:34,NE,NE,24,,,,,,,,James Madison,overcast & spits of small snow,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,
5939,5193, APS-275669-048_01,Mss.551.5.M26,275669-48,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-22,2 O'Clock,14:00,,,42,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,5194, APS-275669-048_01,Mss.551.5.M26,275669-48,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-22,4 O'Clock,16:00,SW,SW,46,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5941,5192, APS-275669-048_01,Mss.551.5.M26,275669-48,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-22,sunrise,6:33,SW,SW,14,,,,,,,5,James Madison,foggy; snow about 5 inches deep,,,,,,y,,,,,y,,,,,,,,,,,,,,,,,,,,,
5942,5196, APS-275669-048_02,Mss.551.5.M26,275669-48,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-23,2 O'Clock,14:00,,,48,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,5197, APS-275669-048_02,Mss.551.5.M26,275669-48,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-23,4 O'Clock,16:00,W,W,48,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5944,5195, APS-275669-048_02,Mss.551.5.M26,275669-48,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-23,sunrise,6:32,SW,SW,31,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5945,5199, APS-275669-048_03,Mss.551.5.M26,275669-48,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-24,2 O'Clock,14:00,,,50,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,5200, APS-275669-048_03,Mss.551.5.M26,275669-48,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-24,4 O'Clock,16:00,SW,SW,51,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5947,5198, APS-275669-048_03,Mss.551.5.M26,275669-48,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-24,sunrise,6:30,S,S,34,,,,,,,,James Madison,clear with some clouds,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5948,5202, APS-275669-048_04,Mss.551.5.M26,275669-48,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-25,2 O'Clock,14:00,,,52,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5949,5203, APS-275669-048_04,Mss.551.5.M26,275669-48,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-25,4 O'Clock,16:00,SE,SE,54,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5950,5201, APS-275669-048_04,Mss.551.5.M26,275669-48,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-25,sunrise,6:29,E,E,30,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5951,5205, APS-275669-048_05,Mss.551.5.M26,275669-48,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-26,2 O'Clock,14:00,,,56,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,5206, APS-275669-048_05,Mss.551.5.M26,275669-48,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-26,4 O'Clock,16:00,W,W,58,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5953,5204, APS-275669-048_05,Mss.551.5.M26,275669-48,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-26,sunrise,6:28,NE,NE,50,,,,,,,,James Madison,clear with black cloud to W,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5954,5208, APS-275669-048_06,Mss.551.5.M26,275669-48,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-27,2 O'Clock,14:00,,,58,,,,,,,,James Madison,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,5209, APS-275669-048_06,Mss.551.5.M26,275669-48,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-27,4 O'Clock,16:00,,,58,,,,,,,,James Madison,thin clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,5207, APS-275669-048_06,Mss.551.5.M26,275669-48,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-27,sunrise,6:27,still,0,29.5,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5957,5211, APS-275669-048_07,Mss.551.5.M26,275669-48,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,"not sure about 58 because only this sign () was in the box…our present day ditto…but not the usual ditto he uses""ot sure about 58 because only this sign (") was in the box…our present""t sure about 58 because only"""ot sure about 58 because only this sign () was in the box…our present day ditto…but not the usual ditt",1791-02-28,2 O'Clock,14:00,,,,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,5212, APS-275669-048_07,Mss.551.5.M26,275669-48,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-28,4 O'Clock,16:00,SW,SW,54,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
5959,5210, APS-275669-048_07,Mss.551.5.M26,275669-48,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-02-28,sunrise,6:26,SW,SW,62,,,,,,,,James Madison,overcast & then rain,,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,
5960,5214, APS-275669-048_08,Mss.551.5.M26,275669-48,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-03-01,2 O'Clock,14:00,,,46,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,5215, APS-275669-048_08,Mss.551.5.M26,275669-48,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-03-01,4 O'Clock,16:00,S,S,46,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5962,5213, APS-275669-048_08,Mss.551.5.M26,275669-48,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-03-01,sunrise,6:23,SW,SW,31,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5963,5217, APS-275669-048_09,Mss.551.5.M26,275669-48,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-03-02,2 O'Clock,14:00,,,50,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,5218, APS-275669-048_09,Mss.551.5.M26,275669-48,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-03-02,4 O'Clock,16:00,S,S,46,,,,,,,,James Madison,hazy,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,
5965,5216, APS-275669-048_09,Mss.551.5.M26,275669-48,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-03-02,sunrise,6:22,N,N,22,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
5966,5220, APS-275669-048_10,Mss.551.5.M26,275669-48,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-48,,,1791-03-03,2 O'Clock,14:00,,,58,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
